AgeGroup,BMI,ConversatiosPerDay,DisciplineScore,HappinessScore,HouseholdExpenseOnPresents,HouseholdExpenseOnSocialGames,HouseholdExpenseParkingTicketsPerYear,NrCousins,PCR_10,PCR_17,PCR_19,PCR_32,PCR_45,PCR_46,PCR_7,PCR_72,PCR_76,PCR_8,PCR_83,PCR_89,PCR_9,PCR_93,PCR_95,SocialActivitiesPerDay,SocialMediaPerDay,StepsPerYear,StudingPerDay,Virus,SpreadLevel,Risk
3,22.24,3,4,2,0,19.65,535.65,3,0.72393013,-0.489048367,-1.071908005,4.898023337,8.541812184,1.212725147,1.18472025,-0.117997478,-0.403338843,2.94792698,0.607242254,0.372392716,3.806114771,-1.056964781,4.171003257,36.72,167.8,0.000138889,5.943938462,cmv,medium,low
6,19.23,16,6,7,1703.05,400.0842112,322.89,6,-1.458668594,-0.559058981,-2.391234084,0.362485562,-1.013084817,-0.508261579,-0.735920718,0.294346265,-1.507309849,-5.542601432,-1.001125691,1.443121409,0.272935832,-0.650889403,0.377421589,94.87,119.15,0.000347222,3.2,not_detected,medium,high
5,19.53,12.74115456,5,4,597.86,528.58,531.16,5,-0.536063826,-0.307976835,-0.149584848,0.684696037,-0.569963221,-0.853044614,0.800921448,-0.435002551,0.168012382,-1.350045933,-0.478672744,1.443121409,-0.703974101,0.667982755,-0.789782535,88.78,142.6,0.000277778,5.2,cmv,low,medium
3,19.21,16,7,7,1720.66,570.96,578.7,3,-0.485218001,0.272167696,-0.902774151,-0.692769371,1.548737551,0.940516402,-0.478991601,1.106688562,2.011309477,-3.178231963,-0.505050826,1.443121409,0.99694651,0.696837587,0.823341942,92.6,216.1068643,0.000138889,6,cold,medium,high
5,20.9,12.74115456,5,5,1116.59,616.57,604.36,5,0.341356735,-0.240286141,-0.590675136,-0.592257283,8.541812184,0.742662794,0.246305105,-0.098623853,-0.010496286,1.446216462,0.477206507,-0.223519145,1.205487263,-0.492949682,2.205907651,97.77,135.89,0.000277778,6,cmv,medium,high
7,22.62,17,8,7,1853.37,269.12,824.16,7,0.277720415,-0.869097582,0.598492411,1.364087943,-1.166060656,-1.701913888,-0.158091136,-1.357085619,266.169601,2.745952784,-0.98574891,-0.172705521,2.064253629,1.287649973,2.905438054,63.38,163.92,0.000416667,8.2,cmv,high,medium
4,18.27,10,7,4,754.58,644.58,796.56,4,0.305349487,0.6237,-0.486442028,4.898023337,-0.545607826,-0.187181549,-0.01978645,0.977279262,-0.966840752,-0.089335626,-0.552072714,-0.823099747,14.79317226,-0.508375726,-1.196823213,99.76,88.39,0.000208333,8,cmv,low,high
6,17.42,12,4,5,1052.91,400.0842112,485.2,6,-0.777015284,0.272167696,2.747878717,-0.970759279,0.718210569,1.202285176,0.244781824,0.60516374,2.890890384,-3.916462727,0.584183655,3.119188456,1.706453861,-1.073989689,1.658644895,95.71,57.64,0.000347222,4.7,measles,low,medium
4.701657459,17.55,20,6,7,2185.16,558.07,130.96,4.701657459,0.252441767,-1.255961416,-0.20214705,4.898023337,-0.292114219,-0.09016009,0.117198876,-1.807273654,-0.53565478,3.338280075,-0.297074886,-0.626029489,0.995797641,-0.290517913,1.807673473,90.9,62.89,0.00025706,1.4,covid,medium,high
4.701657459,19.01,12.74115456,7,4,865.96,557.1,668.49,4.701657459,1.170583474,-0.258867527,-2.181419555,4.898023337,-2.468153538,-3.340109056,1.733580614,0.601910771,0.093510748,3.760125832,-2.125602238,-0.117386962,4.509171591,2.247244733,4.597326033,90.87,108.63,0.00025706,6.7,covid,low,high
5,18.59,12,5,5,1057.52,152.82,0,5,-2.155162381,-0.221670027,0.776978483,-0.798392856,1.053157747,1.02564018,-0.37316937,-0.025180988,0.675999368,-7.975319412,0.966574749,7.746140196,1.478537734,-0.230209624,1.789424035,51.9,86.37,0.000277778,0.1,not_detected,low,low
6,19.02,9,5,4,700.73,326.87,596.8871092,6,0.861165393,0.184090457,1.688427476,-0.21550813,0.277559615,0.276313517,0.093548112,-0.225059167,0.167398741,3.295285165,0.25384507,-2.033575924,2.05529739,-0.071624739,2.398134779,69.94,110.89,0.000347222,5.943938462,cold,low,medium
7,21.66,12.74115456,3,5,1228.22,393.99,113.76,7,-0.566386963,-0.162151634,-0.280262307,1.768661066,-1.625951316,-2.215765231,-0.102100289,0.580347629,0.089182199,-2.763239214,-1.397992561,3.252410434,1.257538262,1.508495198,1.232714627,75.37,216.1068643,0.000416667,1.2,cold,medium,low
7,17.55,14,5.754798762,6,1356.29,284.71,647.78,7,0.136935207,-0.426520251,-1.40859176,-263.1897219,1.048978484,0.393992796,-0.296055948,0.007395745,1.79770491,1.783950737,1.056320004,0.14525533,2.170407289,0.915174211,2.546349306,63.2,107.43,0.000416667,6.4,cmv,low,low
7,15.99,3,5,2,0,724.25,407.42,7,0.017117212,-0.540874891,0.465061956,-1.454682443,0.753615937,1.775930585,-1.829291909,-0.921096415,-1.38316152,1.173682733,0.536280867,1.443121409,14.79317226,-2.064967917,0.852236604,107.68,48.92,0.000416667,4,covid,low,high
4.701657459,18.4,15,2,6,1478.15,315.73,546.86,4.701657459,-0.470011406,0.479598025,1.21266289,1.15166779,-1.127976937,-1.448314516,-0.038653007,0.740562664,-0.097293001,-2.832628611,-0.983081065,3.18028779,2.836128613,0.884489295,2.964840673,66.79,92.11,0.00025706,5.4,flue,medium,low
7,20.47,13,5,5,1212.85,213.32,93.74,7,-0.316802158,183.8442849,-0.280262307,1.240965148,-1.147450323,-1.555198675,-0.734120304,0.249600686,0.047727064,-1.583806341,-0.987843398,1.389793104,0.895126437,1049.078979,1.070605965,56.77,109.82,0.000416667,1,cmv,medium,low
6,18.48,13,5.754798762,5,1208.704198,300.98,676.63,6,1.065324121,0.394368517,-0.958342651,-0.915742666,0.517341809,1.121391722,0.452958774,1.113775168,-0.774383311,2.538359403,0.382721418,-0.865939062,14.79317226,3.211894251,3.275375348,65.42,102.45,0.000347222,6.7,cmv,medium,low
4,18.78,8,5,4,565.82,108.19,596.8871092,4,0.136935207,0.272167696,-2.202309979,-1.788925482,3.502631277,2.389125711,-0.247764151,0.580347629,4.079288649,-4.321090091,3.367063423,3.539764615,-1.433765181,1.098088092,-1.623758515,46.91,130.51,0.000208333,3.2,cold,low,low
6,19.37,13,6,5,1181.16,358.65,582.14,6,0.820811359,0.671376312,-2.58625023,0.106304257,-0.602819476,-0.17340227,-0.013050061,1.998961626,-1.12807512,0.614868885,-0.614943714,-0.389189549,14.79317226,-0.622605115,1.375915792,2143.25,142.45,0.000347222,5.7,flue,medium,medium
6,20.8,11,6,5,974.34,429.03,780,6,-0.785702651,-0.990657883,-4.824618428,0.260403185,0.632662748,-0.256781558,-0.137290095,0.063319308,1.970033473,-2.503297001,0.710813963,2.572117604,-1964.958825,1.453579967,-2.199480044,78.35,106.37,0.000347222,7.9,cold,medium,medium
5,18.94,12.74115456,6,6,1389.28,698.54,208.28,5,-0.505933005,1.042514776,2.359938779,-0.792247408,1.417834356,1.047433632,0.17918078,1.135504367,1.507326604,-3.588319114,1.35097833,2.744211231,2.17813522,3.211894251,2.008920506,105.76,145.1,0.000277778,2.2,measles,medium,high
4.701657459,20.14,12.74115456,4,5,1410.75,109.83,684.09,4.701657459,0.669363533,0.537563732,-1.628799306,-1.171694801,0.607938378,1.430522592,1.208619216,0.580347629,-1.11200563,-2.956810918,0.432930164,0.877663451,14.79317226,-1.661948007,2.996259124,46.44,136.13,0.00025706,6.9,covid,medium,low
7,21.68861899,5,7,2,88.02,525.54,50.87,7,-0.764319633,0.261322534,-0.280262307,0.493965257,8.541812184,-0.801252829,0.185358873,0.590274731,-5.115110904,-3.688458568,-0.505050826,4.546990151,14.79317226,-2.813315768,3.637122834,87.61,73.75,0.000416667,0.4,not_detected,low,high
7,20.34,9,5.754798762,4,604.42,651.28,136.82,7,0.136935207,-0.600152927,-3.76722249,-1.157973913,8.541812184,1.504118661,-0.114383078,0.580347629,2.890890384,-2.956810918,1.620333642,3.088602118,2.695368012,3.211894251,2.865453428,100.28,108.08,0.000416667,1.4,cold,medium,high
4,17.97,14,6,6,1376.14,0,628.2,4,0.557687472,-0.178239401,-1.053527086,-0.719350795,0.838308622,2.841915039,0.815671154,0.239035295,0.360920166,1.854746185,-0.505050826,0.101967419,2.421826627,-0.363582326,2.523753859,26.62,216.1068643,0.000208333,6.3,cmv,medium,low
7,18.98,14,4,6,1444.17,570.53,384.1,7,-0.241528196,-0.46438695,-3.563411383,-0.742544192,1.929851897,1.029581332,-0.273214936,0.796636574,2.761342848,-1.611970919,1.897917917,3.036419329,1.925797587,1.127960884,2.205907651,93.31,96.33,0.000416667,3.9,cold,medium,medium
4.701657459,20.36,9,5,4,685.35,582.11,659.39,4.701657459,0.632219924,0.272167696,1.134356404,-0.665846562,0.367508912,0.814686895,-0.61255298,0.193123558,-0.582486822,1.93291518,0.269182361,-1.620347265,1.269838725,-0.913333393,1.484162706,94.29,155.81,0.00025706,6.4,covid,medium,high
6,19.97,12.74115456,7,5,1020.46,211.42,582.56,6,0.514559707,1.341956328,0.888921885,-1.723889118,0.777926856,2.09541731,0.126587689,2.239058213,2.890890384,-1.167160731,0.514483382,1.719112557,4.912663151,-2.609732573,4.728756499,56,149.62,0.000347222,5.943938462,flue,medium,medium
5,20.96,16,5,7,1717.74,93.95,596.8871092,5,0.577883219,0.40149725,0.711334424,0.21202483,-0.075390008,-0.256104094,-1.124835859,0.574308757,0.278911284,1.249527121,-0.041951151,-0.678589406,2.298146335,0.349627803,2.619542202,44.42,157.53,0.000277778,0.7,cmv,high,low
5,18.48,9,5.754798762,4,755.04,701.2,596.8871092,5,1.421616963,1.225171168,2.853979192,1.115804869,-0.889024035,-1.386981376,-0.132023155,0.988095585,0.363129055,3.626689441,-0.738218441,-3.332940645,14.79317226,1.144783879,2.982601953,104.93,94.6,0.000277778,3.6,cold,low,high
7,21.68861899,14,8,6,1341.24,439.35,513.64,7,0.668869765,0.023064691,-2.864698343,0.278839339,-1.185024211,-0.423287312,-0.256343141,1.072531295,-2.069920021,1.302109343,-1.196569144,-0.403283163,1.364443171,-1.073628509,1.21824792,79.52,128.75,0.000416667,5.2,cmv,medium,high
3,20.5,13,6,6,1266.16,383.79,417.18,3,0.372211346,0.618193875,2.202590122,0.02238517,-0.828454982,2.841915039,-0.495205362,0.580347629,-1.81175681,0.70741069,-0.866876773,-0.801803131,1.55814908,-1.121758743,1.735633338,73.41,171.55,0.000138889,4.2,cmv,medium,medium
5,19.63,18,5.754798762,7,1981.54,400.0842112,23.21,5,1.313001295,1.893158361,1.157803329,0.517491638,-2.428211989,-0.803802913,0.92568845,0.580347629,-4.355290137,0.902647293,-2.461344374,-0.313951527,14.79317226,-2.315840448,5.002003037,49.7,135.49,0.000277778,0.2,flue,medium,low
7,21.1,16,6,7,1693.19,319.9,652.87,7,-0.193615181,0.272167696,0.552198276,4.898023337,0.235374675,1586.978857,0.174554414,-0.424543337,-2.281515026,-0.203860538,0.013562925,1.852177288,2.336511455,-2.527494979,2.799871146,67.74,157.05,0.000416667,6.4,covid,high,medium
5,23.05,11,6,4,1011.38,334.18,97.42,5,1.249209397,1.366286779,0.953976232,-0.610664328,1.479512867,0.838154003,-0.01978645,2.156368108,2.029486864,1.618418674,1.447749582,-0.682910741,5.108856878,0.775698898,5.066936614,69.54,127.42,0.000277778,1,flue,high,medium
4,19.75,17,5,7,1741.75,556.85,239.5,4,-3.162708955,-0.581084217,-0.280262307,-1.117506089,1.180115826,2.841915039,0.179955829,0.45823283,0.286489845,-12.15805581,1.043894619,13.45382045,4.407294044,-0.737374899,4.870220479,91.56,125.53,0.000208333,2.4,not_detected,medium,medium
6,21.16,19,6,8,2088.71,146.73,146.66,6,0.136935207,-1.043598173,-0.280262307,1.677202247,-1.507057789,-2.098413733,1.089114643,-1.558216488,0.162694401,4.39697547,-1.289106887,-0.419599658,3.361573833,1.479653211,2.205907651,49.46,137.87,0.000347222,1.6,covid,high,low
6,17.16,17,8,7,1208.704198,376.3,596.8871092,6,-0.474100722,0.149325279,2.124427787,0.877084513,-3.388076672,-1.304413938,-0.461072205,-0.087560262,-5.749286559,-1.854255663,-3.407037571,1.443121409,2.690315646,-2.897796962,3.190291187,72.08,78.1,0.000347222,9.7,measles,medium,high
6,17.94,10,5,4,829.21,379.1,747.7,6,-1.67741122,0.169165835,-1.921546959,0.102793881,0.727971351,2.841915039,0.778031706,0.580347629,1.850820111,-7.011359288,-0.505050826,4.198897371,-3.454547949,1.249134702,-4.384599639,73.81,99.3,0.000347222,7.5,cold,low,medium
3,22.26,10,4,4,824.08,300.7,984.67,3,0.136935207,0.433027672,0.410944558,-1.030709319,0.52843557,2.841915039,-0.287161332,0.734545727,-0.992456174,1.265075153,0.374160637,-0.349231411,2.690761176,-1.470942234,2.205907651,91.23441303,172.21,0.000138889,9.9,cmv,medium,low
6,18.99,10,6,4,745.18,432.67,576.62,6,0.532757775,1.620423344,-0.280262307,0.355910694,-1.484331491,-0.538035634,-0.01978645,2.527711911,-2.578689385,-1.451917109,-1.497623831,0.61483473,2.988318576,-1.330508953,2.41441363,79.25,123.24,0.000347222,5.8,flue,low,medium
4.701657459,20.04,11,6,5,895.95,209.83,1061.15,4.701657459,1.508236096,1.523044292,-2.2465393,4.898023337,0.622973622,-0.301898433,-0.144727654,3.718429318,2.027741326,0.812359184,0.707241951,1.09873697,7.380366101,1.520766779,7.056019297,55.73,140.96,0.00025706,10.6,flue,medium,low
5,20.89,13,5,5,1190.15,610.59,15.29,5,1.0415581,0.272167696,-1.007205805,-0.002585239,8.541812184,0.002954427,1.117880213,0.419218449,2.890890384,-2.956810918,-0.001709481,-0.36304791,4.121343488,-0.007246884,4.335694634,96.72,139.51,0.000277778,0.2,cmv,medium,medium
4.701657459,19.57,14,7,6,1471.35,427.69,1140.87,4.701657459,-1.306992752,0.25180808,0.767333828,-0.27577869,0.893483048,0.396458975,-0.194294758,0.675315784,1.422165704,-5.782445517,-0.505050826,5.85220793,2.588391544,0.668509235,2.748448362,78.77,113.67,0.00025706,11.5,not_detected,medium,high
3,20.93,6,4,3,268.57,344.6,378.31,3,-0.288058415,-0.824767533,0.021167901,0.6392971,-0.400177129,2.841915039,0.451006975,-1.335560726,0.453069952,0.723915342,-0.505050826,0.179510879,-0.776158344,0.810089556,2.205907651,70.59,141.41,0.000138889,5.943938462,cmv,low,low
7,21.68861899,9,7,5.331109763,678.6,400.0842112,822.99,7,0.136935207,-0.217604662,-0.211862061,-0.798868808,0.526271321,0.984240873,0.497293504,-0.043834968,-0.507347297,2.717803539,0.412664731,-0.285814414,3.178111486,-0.975281975,2.205907651,71.11,90.57,0.000416667,8.3,cmv,low,medium
6,197.27,13,5,5,1218.33,521.74,1070.43,6,0.143120461,-0.955219522,-1.817560164,0.960816355,-0.946807924,-1.208761983,-0.068813807,-0.544667349,-0.094087377,1.410987506,-0.826218153,1.443121409,2.801403393,0.729784983,3.441649895,88.14,143.42,0.000347222,10.7,cold,medium,medium
3,19.34,12,6,5,1139.06,472.16,596.8871092,3,0.136935207,-0.760516388,-1.858856759,0.082433162,-0.842145296,-0.164304099,0.700738532,-0.467297782,-1.715574267,1.178852641,-0.870705087,0.687553206,0.921203134,-1.011921296,1.110073772,83.38,216.1068643,0.000138889,1.9,cmv,medium,medium
4.701657459,20.22,17,6,7,1871.46,400.0842112,332.18,4.701657459,-1.351262622,-0.10894227,-1.809495395,4.898023337,1.170426401,0.4325569,0.286039672,0.420551033,2.890890384,-5.328532249,1.179669358,1.443121409,-2.402997822,1.033989654,-2.939580598,97.31,122.72,0.00025706,3.4,cold,high,high
4,21.96,12,5,5,1134.38,51.94,1100.66,4,-0.693839398,0.272167696,-1.810033016,0.383191757,-0.32705262,-0.478051232,-0.01978645,0.642308161,0.07591629,-3.233644913,-0.27637438,1.73599952,-1.786784902,0.362440077,2.205907651,41.28,158.18,0.000208333,11,cold,medium,low
5,20.56,9,5,4,690.85,471.34,118.08,5,-0.039345722,-0.601346413,0.764322697,0.425992167,0.274867343,-0.480601381,-1.69865854,-0.970711076,1.51708667,1.003911836,0.363850218,0.259432675,14.79317226,1.304516815,2.236428881,82.69,138.3,0.000277778,1.2,covid,medium,medium
4.701657459,17.22,15,5,6,1597.71,386.04,391,4.701657459,0.382852327,1.482999252,0.675241696,0.24108671,-170.7907166,-0.297982508,-0.183511726,2.439132693,0.126249299,-1.902326253,-0.137117963,1.537828442,3.816937375,0.277422194,2.205907651,74.18,95.42,0.00025706,3.9,flue,low,medium
6,21.02,15,7,6,1479.78,447.33,596.8871092,6,-1.736095503,-0.387407128,-0.793146614,-0.984049136,0.251867553,1.180822505,-0.496292645,0.320727144,-1.51446845,-2.956810918,0.091658783,7.525350632,14.79317226,3.211894251,2.205907651,80.71,157.6,0.000347222,8.1,not_detected,medium,high
5,17.15,15,6,7,1605.52,254.06,102.94,5,0.376123868,-0.300268164,-0.180425593,4.898023337,-0.177843032,-0.6951626,-2.10069407,0.036405268,0.821018436,1.268543201,-0.505050826,0.797132455,3.721214294,3.211894251,4.654566068,61.59,36.58,0.000277778,1.1,covid,low,medium
5,19.46,9,5.754798762,4,649.27,186.53,1136.5,5,-0.371565469,-0.309742887,-3.265368225,0.672092926,-0.685057062,2.841915039,0.100494389,0.896754087,-0.116894944,-2.236936915,-0.601868163,3.225464296,1.525687095,0.478340919,1.413433988,91.23441303,99.64,0.000277778,11.3,cold,low,medium
3,21.68861899,14,7,5.331109763,1390.34,542.43,1011.68,3,-0.913679077,-0.050948371,0.526814508,0.320383681,-0.208213944,-0.394499925,-0.01978645,0.217901707,0.209855112,-2.956810918,-0.162506912,1.443121409,14.79317226,0.395151787,2.205907651,89.88,90.28,0.000138889,10.1,not_detected,medium,high
5,21.68861899,9,7,4,691.43,14.46,596.8871092,5,0.965704199,-0.478138759,-0.830333638,4.898023337,-0.566517236,-0.274051415,-0.311035179,-0.393709356,-0.861106306,4.131952899,-0.561345972,-1.923259123,1.944698447,-0.382521207,2.43485391,36.79,150.19,0.000277778,3.4,covid,medium,low
6,18.99,13,5,6,1211.65,292.55,540.52,6,0.136935207,-0.007394445,-0.280262307,0.071911326,-0.908983925,-0.157215723,-0.614298845,0.091701856,-1.887797687,1.242995202,-0.505050826,0.426397839,3.165347873,-1.12894193,2.205907651,65.35,116.44,0.000347222,5.5,cmv,medium,low
2,18.56,14,5,6,1407.76,805.03,401.95,2,0.463706158,-0.496416376,-2.227515143,-1.553838792,1.843949387,1.979726475,-0.01978645,0.084614631,0.854008241,1.780549054,1.664922566,-0.290218955,1.227403737,-0.738538525,1.514116214,115.95,128.24,6.94E-05,4.1,cmv,medium,high
5,21.16,13,5.754798762,5,1221.03,512.57,174.71,5,-1.816588026,0.272167696,-0.49695533,0.028684274,0.798514994,0.029757593,-0.045527681,0.918042351,1.852499827,-2.956810918,0.844388675,7.320035275,1.598601267,1.189335107,1.508745262,2617.28,153.86,0.000277778,1.9,not_detected,medium,medium
6,18.21,15,5.754798762,6,1522.34,550.32,903.16,6,-0.997995933,0.12872637,-1.743803139,0.767420839,-0.434542708,-0.93984032,0.016757076,0.690875476,0.646726347,-4.403454482,-0.321777466,2.326480712,-2.559021793,1.03716923,-3.172791058,90.34,92.42,0.000347222,9.2,cold,medium,high
4,18.88,16,5,6,1645.48,661.53,788.37,4,0.862489316,1.173065146,-0.662579443,0.302747568,-0.285243161,-0.379831264,-0.283661243,2.482159827,-0.000271255,-2.956810918,-0.246576717,1.443121409,5.054402418,0.248436746,4.887592301,101.62,103.85,0.000208333,8,flue,medium,high
6,20.1,13,5.754798762,5,1255.54,377.03,1081.23,6,2.301922715,0.138130746,1.689594335,0.854213125,-0.543157626,-1.050868694,0.404393744,-0.273574468,0.58641737,8.654722571,-0.42067979,-5.143299587,4.650447398,1.070488003,5.312147256,72.91,140.24,0.000347222,10.9,cold,medium,low
3,17.95,12.74115456,7,7,1807.22,417.94,1068.2,3,1.03457583,-0.521359631,-2.316813946,-0.613122107,1.258438873,0.823447027,0.359572348,0.139818172,1.528199405,3.84247165,1.214939697,-0.897922531,2.98789637,0.458219827,3.304663146,77.21,91.23,0.000138889,10.9,cmv,medium,medium
7,19.77,18,6,7,1976.64,185.96,1099.69,7,0.876756355,-0.975030716,-3.601116924,1.222901973,-1.029812193,-1.52452314,0.371091692,-0.030223503,0.273534512,3.610535769,-0.867367568,0.199879324,3.478559886,1.176346933,3.941034339,53.97,136.34,0.000416667,11.1,cold,medium,low
5,21.73,13,5.754798762,5,1268.95,35.07,0,5,0.828028773,2.393994868,0.567518025,-1.234086283,0.473044235,1.493375453,-0.136221828,3.981837439,-1.546566523,-2.300043238,0.280164647,1.47074472,5.371946706,-1.986651772,4.638494819,39.16,148.65,0.000277778,0.6,flue,medium,low
3,21.99,11,5,5,887.75,400.0842112,725.46,3,0.136935207,-0.55513115,-0.280262307,-1.111938955,0.791032274,1.374617254,1.100435667,-0.912519214,-0.574853874,3.454030872,0.635896314,-0.719398954,2.479109587,-1.274847994,2.960678977,83.71,115.65,0.000138889,7.1,cmv,medium,medium
6,19.39,11,7,5,961.61,440.56,479.79,6,-1.199907624,0.272167696,-0.762353708,-0.510225521,1.396799539,2.841915039,0.171848367,0.580347629,2.056141619,-5.871130702,1.378473524,5.701705947,2.001729241,0.874950179,1.83036639,79.3,118.97,0.000347222,4.8,not_detected,medium,medium
2,19.22,12,4,5,1040.86,518.13,495.47,2,-0.702084383,0.272167696,-2.350408798,0.475279729,-2.713508721,-0.776731377,-0.250460901,-0.242935535,-5.08470966,-2.043423475,-2.768653179,3.641398464,1.376766204,-2.809528236,1.743689003,88.04,110.1,6.94E-05,4.9,cold,medium,medium
4,21.68861899,12.74115456,5,6,1515.74,108.3,832.25,4,0.368624911,0.974771731,-0.887811706,1.021284286,-0.857527103,-1.272978465,-0.01978645,2.324872512,0.234051376,-1.643607136,-0.72173652,2.738255478,5.019259654,0.9859376,4.822280548,46.73,58.2,0.000208333,8.3,flue,medium,low
6,15.3,12.74115456,7,4,650.03,610.04,271.88,6,0.136935207,-0.119140816,-2.324686041,-0.542705857,1.587669378,0.766605077,0.030741893,0.580347629,2.415813248,-2.956810918,1.573389554,1.572307623,3.281160418,1.074620076,3.408272655,91.23441303,31.18,0.000347222,2.7,flue,low,high
7,20.73,18,5.754798762,7,1930.7,400.0842112,596.8871092,7,0.483353449,-0.579867315,0.527396418,0.323649407,-1.211245809,-0.478232604,0.401748832,-1.063530413,-2.034061279,3.141961678,-1.216249707,-1.306323856,1.033001794,-1.014265841,1.501688799,104.46,143.17,0.000416667,9.9,covid,high,medium
